status,health,commonname,latitude,longitude
Alive,Good,Callery pear,40.8016598,-73.93685553
Alive,Good,London planetree,40.73548509,-74.00391438
Alive,Good,London planetree,40.77944241,-73.96207604
Alive,Good,London planetree,40.80345517,-73.94111795
Alive,Good,London planetree,40.80427366,-73.94138584
Alive,Good,Callery pear,40.77131946,-73.96457711
Alive,Good,silver linden,40.8000078,-73.93710098
Alive,Good,green ash,40.7252132,-73.99909553
Alive,Good,Callery pear,40.80991675,-73.94255785
Alive,Good,Callery pear,40.79516115,-73.93293815
Alive,Good,Callery pear,40.72190231,-73.99357364
Alive,Good,American elm,40.77297849,-73.96674823
Alive,Good,London planetree,40.73489938,-74.00276723
Alive,Good,American elm,40.8268884,-73.95032972
Alive,Good,London planetree,40.7800323,-73.96164534
Alive,Good,green ash,40.84649341,-73.94252166
Alive,Good,green ash,40.77156066,-73.98050621
Alive,Good,Callery pear,40.71788967,-74.0104407
Alive,Good,pin oak,40.80818064,-73.94231478
Alive,Good,Callery pear,40.76973346,-73.96841208
Alive,Good,willow oak,40.82696454,-73.95027355
Alive,Good,pin oak,40.80045153,-73.96968217
Alive,Good,pin oak,40.8388289,-73.94350822
Alive,Good,pin oak,40.72308218,-74.005425
Alive,Good,pin oak,40.77966632,-73.95624667
Alive,Good,pin oak,40.83894697,-73.94346171
Alive,Good,common hackberry,40.79430655,-73.935307
Alive,Good,pin oak,40.79953539,-73.93297767
Alive,Good,pin oak,40.80197286,-73.93925427
Alive,Good,pin oak,40.83068928,-73.94674045
Alive,Good,pin oak,40.77144462,-73.98827817
Alive,Good,pin oak,40.81582937,-73.94523315
Alive,Good,pin oak,40.81595607,-73.94553312
Alive,Good,pin oak,40.80897914,-73.94421036
Alive,Good,pin oak,40.82589102,-73.9361905
Alive,Good,pin oak,40.80406788,-73.93646554
Alive,Good,pin oak,40.80089474,-73.9654994
Alive,Good,pin oak,40.77137753,-73.98811905
Alive,Good,pin oak,40.806852,-73.93914564
Alive,Good,pin oak,40.7306828,-74.01028685
Alive,Good,pin oak,40.77996882,-73.94671053
Alive,Good,pin oak,40.82988175,-73.94482151
Alive,Good,pin oak,40.79627145,-73.93630311
Alive,Good,London planetree,40.779656,-73.96192009
Alive,Good,honeylocust,40.77335891,-73.98283053
Alive,Good,ginkgo,40.77688761,-73.97731986
Alive,Good,ginkgo,40.77312787,-73.98918561
Alive,Good,pin oak,40.80053143,-73.96987167
Alive,Good,pin oak,40.82566216,-73.93634731
Alive,Good,pin oak,40.77746539,-73.95277367
Alive,Good,pin oak,40.8255672,-73.93641237
Alive,Good,English oak,40.74622997,-73.97912208
Alive,Good,American elm,40.80603029,-73.95697521
Alive,Good,London planetree,40.80391286,-73.94051334
Alive,Good,pin oak,40.79606342,-73.93580736
Alive,Good,pin oak,40.77979346,-73.94656023
Alive,Good,London planetree,40.80402438,-73.94078302
Alive,Good,American elm,40.7726525,-73.96702472
Alive,Good,American elm,40.77273415,-73.96696528
Alive,Good,London planetree,40.80395091,-73.94060535
Alive,Good,American elm,40.77280908,-73.96691074
Alive,Good,American elm,40.77282912,-73.96685696
Alive,Good,London planetree,40.7349393,-74.00251795
Alive,Good,pin oak,40.79611516,-73.93593067
Alive,Good,London planetree,40.80387482,-73.94042133
Alive,Good,American elm,40.77563316,-73.9648158
Alive,Good,London planetree,40.72228916,-74.00490854
Alive,Good,London planetree,40.76593563,-73.9765114
Alive,Good,American elm,40.77320136,-73.966586
Alive,Good,American elm,40.77409329,-73.96593675
Alive,Good,London planetree,40.72236101,-74.00484729
Alive,Good,London planetree,40.76596649,-73.97658507
Alive,Good,willow oak,40.72323185,-74.0079082
Alive,Good,London planetree,40.72221915,-74.00496821
Alive,Good,American elm,40.77288065,-73.96685865
Alive,Good,American elm,40.77290693,-73.96680032
Alive,Good,American elm,40.77333022,-73.9665314
Alive,Good,American elm,40.77364685,-73.96626173
Alive,Good,American elm,40.77539122,-73.96503113
Alive,Good,American elm,40.77548858,-73.96492105
Alive,Good,London planetree,40.79736285,-73.93133104
Alive,Good,American elm,40.77347647,-73.96642494
Alive,Good,American elm,40.77439349,-73.96571823
Alive,Good,American elm,40.7745161,-73.96566817
Alive,Good,American elm,40.7751674,-73.96519406
Alive,Good,American elm,40.77523944,-73.96514161
Alive,Good,American elm,40.77275755,-73.96690905
Alive,Good,American elm,40.77328589,-73.96652447
Alive,Good,American elm,40.77461347,-73.96555809
Alive,Good,American elm,40.77357432,-73.96631452
Alive,Good,American elm,40.77446745,-73.96566438
Alive,Good,American elm,40.7758989,-73.96466155
Alive,Good,willow oak,40.8457805,-73.93717944
Alive,Good,Japanese zelkova,40.7163247,-74.01259261
Alive,Good,northern red oak,40.80180783,-73.93747148
Alive,Good,Sophora,40.8499103,-73.93968166
Alive,Good,American elm,40.77436913,-73.96577516
Alive,Good,American elm,40.77458911,-73.96561503
Alive,Good,northern red oak,40.80384937,-73.93643305
Alive,Good,Japanese zelkova,40.79355739,-73.9370333
Alive,Good,northern red oak,40.7855023,-73.97851489
Alive,Good,Sophora,40.76584788,-73.98500251
Alive,Good,Sophora,40.77924795,-73.97526619
Alive,Good,honeylocust,40.85281476,-73.93768743
Alive,Good,northern red oak,40.81011538,-73.94358684
Alive,Good,northern red oak,40.79548001,-73.93270578
Alive,Good,London planetree,40.80406112,-73.94087185
Alive,Good,American elm,40.77384847,-73.96615416
Alive,Good,ginkgo,40.76623214,-73.97729028
Alive,Good,American elm,40.77355236,-73.9663697
Alive,Good,American elm,40.77596855,-73.96461085
Alive,Good,American elm,40.77394872,-73.96604199
Alive,Good,American elm,40.77475708,-73.96545355
Alive,Good,American elm,40.77561696,-73.96486679
Alive,Good,ginkgo,40.73207185,-74.00444894
Alive,Good,American elm,40.77310495,-73.96669538
Alive,Good,American elm,40.77402077,-73.96598954
Alive,Good,American elm,40.77568661,-73.96481609
Alive,Good,American elm,40.77541606,-73.96497384
Alive,Good,honeylocust,40.79248552,-73.93812453
Alive,Good,honeylocust,40.73214786,-74.0042154
Alive,Good,ginkgo,40.80125904,-73.93616943
Alive,Good,ginkgo,40.76617386,-73.97715115
Alive,Good,honeylocust,40.79345195,-73.93938694
Alive,Good,honeylocust,40.70274781,-74.01266117
Alive,Good,honeylocust,40.77241124,-73.98599401
Alive,Good,London planetree,40.80398765,-73.94069418
Alive,Good,London planetree,40.79722467,-73.93143213
Alive,Good,honeylocust,40.70307912,-74.01383121
Alive,Good,honeylocust,40.71380169,-74.01351955
Alive,Good,ginkgo,40.80092891,-73.93538773
Alive,Good,honeylocust,40.79234986,-73.93874009
Alive,Good,honeylocust,40.77273545,-73.98576102
Alive,Good,ginkgo,40.79888898,-73.93614354
Alive,Good,London planetree,40.80279894,-73.94541737
Alive,Good,American elm,40.77340106,-73.96647984
Alive,Good,honeylocust,40.70309003,-74.01399761
Alive,Good,honeylocust,40.77395136,-73.9848872
Alive,Good,American elm,40.77312787,-73.96663949
Alive,Good,American elm,40.77398728,-73.96605312
Alive,Good,American elm,40.77473368,-73.96550979
Alive,Good,American elm,40.77480957,-73.96545454
Alive,Good,American elm,40.77490597,-73.96534516
Alive,Good,American elm,40.77553963,-73.96492309
Alive,Good,London planetree,40.79635514,-73.93601643
Alive,Good,honeylocust,40.79613634,-73.93377638
Alive,Good,honeylocust,40.78908574,-73.97783203
Alive,Good,pin oak,40.77128315,-73.98789519
Alive,Good,American elm,40.77443781,-73.96572516
Alive,Good,honeylocust,40.75943098,-73.97753893
Alive,Good,honeylocust,40.80276063,-73.94532638
Alive,Good,honeylocust,40.79464913,-73.93191936
Alive,Good,honeylocust,40.7984481,-73.93509576
Alive,Good,London planetree,40.85910728,-73.93432725
Alive,Good,London planetree,40.81116885,-73.93864785
Alive,Good,honeylocust,40.80369248,-73.94026367
Alive,Good,American elm,40.7726807,-73.96696499
Alive,Good,American elm,40.77295798,-73.96680236
Alive,Good,American elm,40.77335434,-73.96647465
Alive,Good,American elm,40.77468167,-73.96550845
Alive,Good,ginkgo,40.76869985,-73.96594988
Alive,Good,American elm,40.77583598,-73.96470735
Alive,Good,ginkgo,40.80925115,-73.94097666
Alive,Good,honeylocust,40.72204205,-74.011553
Alive,Good,honeylocust,40.80675398,-73.95674955
Alive,Good,northern red oak,40.72129842,-73.99380018
Alive,Good,Japanese zelkova,40.81558011,-73.9441771
Alive,Good,Japanese zelkova,40.81566882,-73.94438789
Alive,Good,Japanese zelkova,40.81612112,-73.94546272
Alive,Good,ginkgo,40.78784954,-73.97962574
Alive,Good,honeylocust,40.8522539,-73.93818267
Alive,Good,crab apple,40.72223058,-74.00676332
Alive,Good,honeylocust,40.75967907,-73.97812985
Alive,Good,honeylocust,40.77255951,-73.98896551
Alive,Good,honeylocust,40.72210457,-74.01154156
Alive,Good,honeylocust,40.78460362,-73.98082996
Alive,Good,ginkgo,40.73193754,-74.00486161
Alive,Good,ginkgo,40.73201388,-74.00462708
Alive,Good,honeylocust,40.75974221,-73.97828027
Alive,Good,honeylocust,40.83050863,-73.94955762
Alive,Good,honeylocust,40.78647334,-73.98005074
Alive,Good,honeylocust,40.77249602,-73.98593308
Alive,Good,ginkgo,40.76837953,-73.96906351
Alive,Good,honeylocust,40.79852894,-73.93528788
Alive,Good,ginkgo,40.80088464,-73.93528292
Alive,Good,honeylocust,40.79869752,-73.93568853
Alive,Good,honeylocust,40.79495316,-73.93269134
Alive,Good,honeylocust,40.79486164,-73.93247317
Alive,Good,honeylocust,40.79868564,-73.93328518
Alive,Good,honeylocust,40.79942569,-73.93274595
Alive,Good,honeylocust,40.80361554,-73.94031942
Alive,Good,honeylocust,40.80341837,-73.94046227
Alive,Good,honeylocust,40.80375495,-73.94572036
Alive,Good,northern red oak,40.77012649,-73.96571851
Alive,Good,Japanese zelkova,40.83009797,-73.94921826
Alive,Good,honeylocust,40.75498434,-73.97151846
Alive,Good,honeylocust,40.76749016,-73.98495349
Alive,Good,honeylocust,40.8029166,-73.9437483
Alive,Good,honeylocust,40.85172393,-73.93894179
Alive,Good,honeylocust,40.79255541,-73.93922564
Alive,Good,honeylocust,40.75493945,-73.97155194
Alive,Good,crab apple,40.79659561,-73.93459053
Alive,Good,honeylocust,40.75927696,-73.97717205
Alive,Good,honeylocust,40.77374421,-73.98503607
Alive,Good,honeylocust,40.77379768,-73.98499764
Alive,Good,honeylocust,40.78916058,-73.97777727
Alive,Good,honeylocust,40.70308406,-74.01391793
Alive,Good,ginkgo,40.73588901,-74.00349311
Alive,Good,ginkgo,40.78684427,-73.98093052
Alive,Good,honeylocust,40.77388151,-73.9849374
Alive,Good,honeylocust,40.72178651,-74.01159978
Alive,Good,honeylocust,40.7218436,-74.01158933
Alive,Good,honeylocust,40.73619122,-74.00512798
Alive,Good,honeylocust,40.79804121,-73.93608011
Alive,Good,honeylocust,40.79731523,-73.93630641
Alive,Good,honeylocust,40.80312544,-73.94619307
Alive,Good,honeylocust,40.85227677,-73.9382793
Alive,Good,honeylocust,40.82228109,-73.95444016
Alive,Good,honeylocust,40.79842204,-73.93503383
Alive,Good,honeylocust,40.79945713,-73.93906111
Alive,Good,honeylocust,40.79856218,-73.93536687
Alive,Good,honeylocust,40.70992042,-74.00233727
Alive,Good,ginkgo,40.80161737,-73.96766379
Alive,Good,honeylocust,40.73081469,-73.98076002
Alive,Good,ginkgo,40.72220568,-73.98376106
Alive,Good,pin oak,40.80911767,-73.94036785
Alive,Good,pin oak,40.83954537,-73.94082841
Alive,Good,pin oak,40.80033723,-73.9359295
Alive,Good,northern red oak,40.79079695,-73.93659977
Alive,Good,Japanese zelkova,40.7255714,-74.00907266
Alive,Good,American linden,40.78793044,-73.9798186
Alive,Good,honeylocust,40.79704173,-73.93565523
Alive,Good,honeylocust,40.73635126,-74.00516893
Alive,Good,honeylocust,40.80671477,-73.95665632
Alive,Good,honeylocust,40.75480456,-73.97165255
Alive,Good,ginkgo,40.81401106,-73.9604749
Alive,Good,honeylocust,40.72194954,-73.99538816
Alive,Good,honeylocust,40.79862892,-73.93552549
Alive,Good,pin oak,40.79616332,-73.93604544
Alive,Good,honeylocust,40.78824184,-73.98056096
Alive,Good,honeylocust,40.73612117,-74.00511006
Alive,Good,honeylocust,40.72675904,-74.00300882
Alive,Good,honeylocust,40.77098259,-73.96580197
Alive,Good,honeylocust,40.70307103,-74.01362519
Alive,Good,honeylocust,40.82679502,-73.95039861
Alive,Good,honeylocust,40.83083688,-73.94945374
Alive,Good,honeylocust,40.8031801,-73.94632294
Alive,Good,pin oak,40.82983294,-73.94470551
Alive,Good,American linden,40.79969495,-73.93635955
Alive,Good,American linden,40.79963525,-73.93621808
Alive,Good,pin oak,40.80040666,-73.94001701
Alive,Good,honeylocust,40.71032502,-74.0028475
Alive,Good,honeylocust,40.79750358,-73.9370099
Alive,Good,ginkgo,40.78653321,-73.98119394
Alive,Good,pin oak,40.85086453,-73.93653367
Alive,Good,honeylocust,40.8065078,-73.95616425
Alive,Good,honeylocust,40.806639,-73.95647618
Alive,Good,honeylocust,40.79895026,-73.93309237
Alive,Good,honeylocust,40.82244183,-73.95482025
Alive,Good,honeylocust,40.80371019,-73.94561508
Alive,Good,ginkgo,40.72511925,-74.00251873
Alive,Good,honeylocust,40.82264635,-73.95530389
Alive,Good,honeylocust,40.77074789,-73.9649863
Alive,Good,honeylocust,40.75951907,-73.97774875
Alive,Good,ginkgo,40.83841412,-73.94348162
Alive,Good,American elm,40.77429708,-73.9658276
Alive,Good,American elm,40.77577773,-73.96471056
Alive,Good,pin oak,40.79661852,-73.93713022
Alive,Good,pin oak,40.72546406,-74.00223371
Alive,Good,pin oak,40.85117171,-73.93637715
Alive,Good,pin oak,40.79882676,-73.93599566
Alive,Good,pin oak,40.85163247,-73.93614238
Alive,Good,pin oak,40.81007876,-73.94294273
Alive,Good,pin oak,40.81282401,-73.93807539
Alive,Good,pin oak,40.79963823,-73.93986366
Alive,Good,pin oak,40.779664,-73.94625252
Alive,Good,pin oak,40.80780659,-73.93782198
Alive,Good,pin oak,40.77971132,-73.94636499
Alive,Good,pin oak,40.77973897,-73.9464307
Alive,Good,pin oak,40.8091442,-73.94072261
Alive,Good,pin oak,40.79885787,-73.9360696
Alive,Good,pin oak,40.85065463,-73.93664062
Alive,Good,Callery pear,40.80183418,-73.94161794
Alive,Good,Callery pear,40.80411488,-73.94072776
Alive,Good,Callery pear,40.77275162,-73.96459664
Alive,Good,silver linden,40.75577243,-73.96689846
Alive,Good,Callery pear,40.77332239,-73.96418272
Alive,Good,pin oak,40.73084849,-74.01027224
Alive,Good,pin oak,40.85145329,-73.93623368
Alive,Good,pin oak,40.8101136,-73.94302552
Alive,Good,Sophora,40.81403467,-73.96017886
Alive,Good,honeylocust,40.79275121,-73.93968818
Alive,Good,honeylocust,40.80425037,-73.93911027
Alive,Good,honeylocust,40.79490461,-73.93257561
Alive,Good,honeylocust,40.79467587,-73.93198244
Alive,Good,honeylocust,40.82241646,-73.95476027
Alive,Good,honeylocust,40.79670689,-73.93684755
Alive,Good,honeylocust,40.77084223,-73.96546882
Alive,Good,honeylocust,40.77143258,-73.9648455
Alive,Good,ginkgo,40.83834048,-73.94330563
Alive,Good,honeylocust,40.75475896,-73.97168656
Alive,Good,honeylocust,40.79850155,-73.93522279
Alive,Good,honeylocust,40.76631251,-73.96805741
Alive,Good,honeylocust,40.7975319,-73.9368223
Alive,Good,honeylocust,40.77525908,-73.95673269
Alive,Good,pin oak,40.72327832,-74.00325193
Alive,Good,white oak,40.72359697,-74.00510486
Alive,Good,Sophora,40.81511107,-73.93743083
Alive,Good,pin oak,40.79875177,-73.93581745
Alive,Good,hedge maple,40.70846935,-74.00310603
Alive,Good,English oak,40.81439119,-73.93739355
Alive,Good,English oak,40.81448488,-73.93761599
Alive,Good,Sophora,40.81003994,-73.93924432
Alive,Good,Sophora,40.84058288,-73.93689025
Alive,Good,pin oak,40.73605705,-74.00509365
Alive,Good,Sophora,40.85023644,-73.94070482
Alive,Good,Sophora,40.84062427,-73.93698815
Alive,Good,Sophora,40.84049999,-73.93669415
Alive,Good,Sophora,40.78646394,-73.98027996
Alive,Good,Sophora,40.72723097,-73.9880187
Alive,Good,English oak,40.81443244,-73.9374915
Alive,Good,English oak,40.81454077,-73.93774869
Alive,Good,honeylocust,40.7927822,-73.93976137
Alive,Good,honeylocust,40.79993715,-73.93237328
Alive,Good,honeylocust,40.798342,-73.93484362
Alive,Good,honeylocust,40.72202638,-73.99535825
Alive,Good,honeylocust,40.79695448,-73.93743256
Alive,Good,American linden,40.8000415,-73.93718088
Alive,Good,honeylocust,40.80361371,-73.94538811
Alive,Good,honeylocust,40.80366142,-73.94550033
Alive,Good,Sophora,40.77087642,-73.96723507
Alive,Good,Sophora,40.7714599,-73.96693309
Alive,Good,honeylocust,40.72671485,-74.00291835
Alive,Good,honeylocust,40.80667981,-73.9565732
Alive,Good,Sophora,40.79660033,-73.97394753
Alive,Good,honeylocust,40.71413719,-74.0133875
Alive,Good,ginkgo,40.725037,-74.00258672
Alive,Good,honeylocust,40.82257693,-73.95513973
Alive,Good,honeylocust,40.79827898,-73.93469385
Alive,Good,Sophora,40.80528293,-73.9571899
Alive,Good,Sophora,40.7710845,-73.96773101
Alive,Good,Sophora,40.74605422,-73.97870385
Alive,Good,Sophora,40.80458354,-73.9577434
Alive,Good,Sophora,40.77142716,-73.96685583
Alive,Good,honeylocust,40.71406936,-74.0134142
Alive,Good,honeylocust,40.71426919,-74.01333554
Alive,Good,honeylocust,40.8035183,-73.94516366
Alive,Good,honeylocust,40.80356815,-73.94528093
Alive,Good,honeylocust,40.77152095,-73.96505516
Alive,Good,pin oak,40.85025351,-73.93977959
Alive,Good,white oak,40.81527797,-73.9378262
Alive,Good,Sophora,40.77091274,-73.96758376
Alive,Good,Sophora,40.72046166,-73.97962233
Alive,Good,Sophora,40.84053376,-73.93677405
Alive,Good,Sophora,40.77157963,-73.96721565
Alive,Good,Sophora,40.74566305,-73.97774802
Alive,Good,honeylocust,40.79875816,-73.93323234
Alive,Good,honeylocust,40.82220393,-73.95425769
Alive,Good,honeylocust,40.77095013,-73.96572492
Alive,Good,ginkgo,40.71408866,-74.01242754
Alive,Good,honeylocust,40.71007886,-74.00253706
Alive,Good,honeylocust,40.71017728,-74.00266119
Alive,Good,ginkgo,40.81668524,-73.94504028
Alive,Good,honeylocust,40.78228532,-73.98222169
Alive,Good,honeylocust,40.73491148,-74.00269167
Alive,Good,Sophora,40.76632343,-73.96507452
Alive,Good,Sophora,40.72518424,-74.00932158
Alive,Good,Sophora,40.77083469,-73.96739753
Alive,Good,Sophora,40.81613291,-73.94595182
Alive,Good,Sophora,40.77721484,-73.95637399
Alive,Good,Sophora,40.8519477,-73.93885111
Alive,Good,Sophora,40.77868749,-73.9556666
Alive,Good,Sophora,40.74607878,-73.97876229
Alive,Good,Sophora,40.80171199,-73.94170705
Alive,Good,Sophora,40.84571272,-73.93932581
Alive,Good,Sophora,40.8052415,-73.96709661
Alive,Good,Sophora,40.74128027,-73.97908709
Alive,Good,Sophora,40.7554782,-73.96620667
Alive,Good,Sophora,40.77970048,-73.95730692
Alive,Good,Sophora,40.80591755,-73.95606841
Alive,Good,Sophora,40.8039995,-73.96831588
Alive,Good,honeylocust,40.79661208,-73.93662352
Alive,Good,ginkgo,40.71394436,-74.01210051
Alive,Good,Sophora,40.80672774,-73.95725871
Alive,Good,Sophora,40.77104471,-73.96763618
Alive,Good,Sophora,40.79665212,-73.97389777
Alive,Good,Sophora,40.77134618,-73.96666472
Alive,Good,honeylocust,40.79287222,-73.93997403
Alive,Good,Sophora,40.80341866,-73.9636609
Alive,Good,Sophora,40.77990522,-73.95715828
Alive,Good,Sophora,40.72785287,-73.99098307
Alive,Good,Sophora,40.7280902,-73.99080913
Alive,Good,honeylocust,40.71061891,-74.00321813
Alive,Good,Sophora,40.79574571,-73.97244191
Alive,Good,honeylocust,40.79962739,-73.93259898
Alive,Good,honeylocust,40.77148275,-73.96496454
Alive,Good,honeylocust,40.77059927,-73.9646373
Alive,Good,honeylocust,40.79283688,-73.93751981
Alive,Good,ginkgo,40.78644743,-73.98121717
Alive,Good,honeylocust,40.72149365,-74.01127025
Alive,Good,ginkgo,40.81361743,-73.96100375
Alive,Good,honeylocust,40.7149767,-74.01313825
Alive,Good,honeylocust,40.84556406,-73.93851906
Alive,Good,American linden,40.80790836,-73.95584496
Alive,Good,ginkgo,40.71391848,-74.01204184
Alive,Good,honeylocust,40.83067176,-73.94501644
Alive,Good,American linden,40.71155705,-74.01551679
Alive,Good,honeylocust,40.77068069,-73.96482849
Alive,Good,American linden,40.80155717,-73.93687537
Alive,Good,honeylocust,40.70766672,-74.00804115
Alive,Good,Sophora,40.73776805,-74.00382407
Alive,Good,Sophora,40.73776829,-74.00469464
Alive,Good,Sophora,40.74557707,-73.97754412
Alive,Good,honeylocust,40.7076238,-74.00802731
Alive,Good,honeylocust,40.81622799,-73.9391264
Alive,Good,Sophora,40.77085454,-73.96718291
Alive,Good,Sophora,40.82317504,-73.95463227
Alive,Good,Sophora,40.77978318,-73.97653716
Alive,Good,Sophora,40.77096441,-73.96770706
Alive,Good,Sophora,40.73566037,-74.00342853
Alive,Good,Sophora,40.77877399,-73.95587021
Alive,Good,Sophora,40.76813917,-73.96849536
Alive,Good,Sophora,40.81120723,-73.94175014
Alive,Good,Sophora,40.80506215,-73.96626305
Alive,Good,shingle oak,40.77544036,-73.96427931
Alive,Good,magnolia,40.78911943,-73.97583787
Alive,Good,paper birch,40.84860503,-73.93066097
Alive,Good,shingle oak,40.72870161,-73.98807301
Alive,Good,honeylocust,40.70983923,-74.00223487
Alive,Good,ginkgo,40.77103641,-73.96566383
Alive,Good,black cherry,40.76429688,-73.96741817
Alive,Good,Sophora,40.796868,-73.9737336
Alive,Good,Sophora,40.77149999,-73.9670277
Alive,Good,Sophora,40.77100549,-73.96780508
Alive,Good,Sophora,40.77728965,-73.95655062
Alive,Good,Sophora,40.7688441,-73.98817817
Alive,Good,magnolia,40.80369063,-73.95757498
Alive,Good,paper birch,40.79945368,-73.96142326
Alive,Good,magnolia,40.85671394,-73.92865165
Alive,Good,magnolia,40.80496066,-73.96612632
Alive,Good,magnolia,40.78909166,-73.97585837
Alive,Good,shingle oak,40.78824571,-73.97050743
Alive,Good,shingle oak,40.78822059,-73.97016128
Alive,Good,Japanese zelkova,40.82627964,-73.95206756
Alive,Good,Japanese zelkova,40.80738362,-73.9375668
Alive,Good,Sophora,40.74176295,-73.98024048
Alive,Good,Sophora,40.76750499,-73.9666803
Alive,Good,Sophora,40.72200566,-73.99525115
Alive,Good,honeylocust,40.83096775,-73.945723
Alive,Good,honeylocust,40.81877759,-73.95804253
Alive,Good,ginkgo,40.81387771,-73.96081328
Alive,Good,ginkgo,40.77006072,-73.9655609
Alive,Good,honeylocust,40.79665267,-73.93671944
Alive,Good,honeylocust,40.70294864,-74.01424598
Alive,Good,honeylocust,40.71037492,-74.00291044
Alive,Good,ginkgo,40.76621271,-73.96762318
Alive,Good,Sophora,40.80513326,-73.96684146
Alive,Good,Sophora,40.73197868,-74.00473522
Alive,Good,Sophora,40.73204972,-74.00451694
Alive,Good,horse chestnut,40.80894986,-73.94414085
Alive,Good,pin oak,40.85212875,-73.93808751
Alive,Good,pin oak,40.80314924,-73.94429553
Alive,Good,Sophora,40.85184539,-73.93889257
Alive,Good,American elm,40.77369742,-73.96626412
Alive,Good,American elm,40.7749785,-73.96529237
Alive,Good,Sophora,40.77963992,-73.95735088
Alive,Good,Sophora,40.7220709,-73.99522559
Alive,Good,Sophora,40.74611489,-73.97884821
Alive,Good,Sophora,40.74432093,-73.97864045
Alive,Good,Sophora,40.77982256,-73.95721829
Alive,Good,Sophora,40.81548608,-73.94442039
Alive,Good,Sophora,40.80454457,-73.95765041
Alive,Good,London planetree,40.79730288,-73.93137492
Alive,Good,American elm,40.7730563,-73.96669159
Alive,Good,American elm,40.77466788,-73.96555769
Alive,Good,Turkish hazelnut,40.71906877,-74.01040577
Alive,Good,American elm,40.77575769,-73.96476435
Alive,Good,white oak,40.80324474,-73.9367257
Alive,Good,littleleaf linden,40.77804279,-73.96309791
Alive,Good,littleleaf linden,40.77916629,-73.97678958
Alive,Good,littleleaf linden,40.8303532,-73.94814068
Alive,Good,magnolia,40.78886122,-73.97604815
Alive,Good,magnolia,40.77137646,-73.96052668
Alive,Good,shingle oak,40.81354313,-73.94175028
Alive,Good,magnolia,40.80717733,-73.96455139
Alive,Good,ginkgo,40.77095848,-73.96548083
Alive,Good,Japanese maple,40.78567494,-73.97861834
Alive,Good,shingle oak,40.80289001,-73.95372182
Alive,Good,honeylocust,40.80332941,-73.94052672
Alive,Good,ginkgo,40.71414428,-74.01255361
Alive,Good,ginkgo,40.81370763,-73.96093774
Alive,Good,honeylocust,40.70763503,-74.00787436
Alive,Good,honeylocust,40.77155728,-73.96514136
Alive,Good,honeylocust,40.79759884,-73.9352884
Alive,Good,American elm,40.77534017,-73.96502909
Alive,Good,London planetree,40.81129602,-73.93855488
Alive,Good,London planetree,40.76626916,-73.96795528
Alive,Good,Sophora,40.78747982,-73.97850926
Alive,Good,white oak,40.80964303,-73.93768553
Alive,Good,American elm,40.77570712,-73.96476196
Alive,Good,American elm,40.77585506,-73.96465427
Alive,Good,willow oak,40.8456202,-73.93680055
Alive,Good,American elm,40.79678622,-73.93703498
Alive,Good,honeylocust,40.71057059,-74.00315719
Alive,Good,honeylocust,40.83100434,-73.94581033
Alive,Good,honeylocust,40.85842964,-73.93470351
Alive,Good,honeylocust,40.84584189,-73.9384328
Alive,Good,American linden,40.71152322,-74.01543421
Alive,Good,honeylocust,40.7718434,-73.96360985
Alive,Good,willow oak,40.7758899,-73.95832699
Alive,Good,Kentucky coffeetree,40.83792229,-73.94201407
Alive,Good,London planetree,40.85320776,-73.93969047
Alive,Good,ginkgo,40.77001503,-73.96545139
Alive,Good,American elm,40.77343407,-73.96641661
Alive,Good,American elm,40.77526572,-73.96508328
Alive,Good,American elm,40.77531437,-73.96508707
Alive,Good,honeylocust,40.71022679,-74.00272362
Alive,Good,honeylocust,40.81528505,-73.95939474
Alive,Good,littleleaf linden,40.78333915,-73.98057743
Alive,Good,littleleaf linden,40.76774195,-73.96754846
Alive,Good,littleleaf linden,40.81396694,-73.96074797
Alive,Good,sawtooth oak,40.78263276,-73.98133757
Alive,Good,London planetree,40.81123603,-73.93859873
Alive,Good,Callery pear,40.8052434,-73.95819449
Alive,Good,honeylocust,40.81532762,-73.95949585
Alive,Good,honeylocust,40.78216067,-73.98192699
Alive,Good,honeylocust,40.70769653,-74.00791901
Alive,Good,ginkgo,40.80001808,-73.9388001
Alive,Good,honeylocust,40.77916583,-73.94506848
Alive,Good,honeylocust,40.77919294,-73.94513293
Alive,Good,northern red oak,40.85172718,-73.93609412
Alive,Good,northern red oak,40.789269,-73.97769793
Alive,Good,Japanese zelkova,40.80531412,-73.95818979
Alive,Good,willow oak,40.78351317,-73.98146021
Alive,Good,willow oak,40.78344415,-73.98129586
Alive,Good,American elm,40.77421879,-73.96588459
Alive,Good,American elm,40.79688397,-73.93726595
Alive,Good,honeylocust,40.74543336,-73.97137561
Alive,Good,honeylocust,40.80658494,-73.95577456
Alive,Good,Siberian elm,40.72440868,-74.00459636
Alive,Good,Siberian elm,40.7245433,-74.0045421
Alive,Good,Siberian elm,40.76801482,-73.96070501
Alive,Good,Siberian elm,40.81739468,-73.95966252
Alive,Good,Chinese chestnut,40.83551829,-73.93754391
Alive,Good,black oak,40.72337732,-74.00847966
Alive,Good,Japanese zelkova,40.76660592,-73.9673402
Alive,Good,Japanese zelkova,40.70972675,-74.01642047
Alive,Good,Chinese elm,40.72294123,-74.00667518
Alive,Good,Callery pear,40.76952268,-73.96790986
Alive,Good,silver linden,40.70788787,-74.00424521
