status,health,commonname,latitude,longitude
Alive,Fair,honeylocust,40.74430195,-73.97284096
Alive,Fair,ginkgo,40.76683459,-73.98664452
Alive,Fair,honeylocust,40.74360044,-73.97285768
Alive,Fair,Amur maackia,40.78040571,-73.95359035
Alive,Fair,hawthorn,40.78693881,-73.97773101
Alive,Fair,Sophora,40.70762288,-74.00690301
Alive,Fair,honeylocust,40.80429848,-73.96317822
Alive,Fair,Sophora,40.77988571,-73.95850326
Alive,Fair,American linden,40.84143324,-73.93891307
Alive,Fair,golden raintree,40.83792627,-73.94258533
Alive,Fair,Callery pear,40.76704315,-73.96455017
Alive,Fair,hawthorn,40.7869187,-73.97774584
Alive,Fair,sugar maple,40.77119988,-73.96151154
Alive,Fair,purple-leaf plum,40.83066687,-73.94735087
Alive,Fair,cherry,40.77650047,-73.95638799
Alive,Fair,willow oak,40.77655025,-73.95650526
Alive,Fair,honeylocust,40.74388419,-73.97327676
Alive,Fair,cherry,40.73337289,-74.00839422
Alive,Fair,littleleaf linden,40.73502886,-74.0064567
Alive,Fair,ginkgo,40.76696621,-73.96460588
Alive,Fair,Oklahoma redbud,40.71792517,-73.97661926
Alive,Fair,white oak,40.76646527,-73.96918665
Alive,Fair,Japanese zelkova,40.77679459,-73.95708089
Alive,Fair,ginkgo,40.77383619,-73.963807
Alive,Fair,honeylocust,40.71664177,-74.0127542
Alive,Fair,Amur maackia,40.73394848,-73.97473207
Alive,Fair,American elm,40.73808346,-74.00320865
Alive,Fair,ginkgo,40.79147177,-73.97817025
Alive,Fair,American linden,40.80193912,-73.95758296
Alive,Fair,honeylocust,40.74357338,-73.97279322
Alive,Fair,Amur maackia,40.80107679,-73.95358795
Alive,Fair,bur oak,40.73106947,-74.00753469
Alive,Fair,Callery pear,40.76119457,-73.99726511
Alive,Fair,Callery pear,40.75655573,-73.96713294
Alive,Fair,ginkgo,40.80548,-73.95638932
Alive,Fair,honeylocust,40.74423163,-73.972676
Alive,Fair,Sophora,40.74233203,-73.97471421
Alive,Fair,Sophora,40.7827504,-73.98161757
Alive,Fair,littleleaf linden,40.76403414,-73.968454
Alive,Fair,Sophora,40.77414118,-73.98665486
Alive,Fair,ginkgo,40.73808313,-74.00356012
Alive,Fair,honeylocust,40.74390378,-73.97190693
Alive,Fair,honeylocust,40.74336289,-73.97229181
Alive,Fair,pin oak,40.81427589,-73.93664524
Alive,Fair,Callery pear,40.74302212,-73.97748885
Alive,Fair,pin oak,40.74664413,-73.97729233
Alive,Fair,dawn redwood,40.86223066,-73.92725439
Alive,Fair,green ash,40.72859267,-74.0085662
Alive,Fair,green ash,40.72863244,-74.00855971
Alive,Fair,Sophora,40.70768481,-74.00686335
Alive,Fair,Sophora,40.73642448,-74.00574437
Alive,Fair,littleleaf linden,40.74657614,-73.9782255
Alive,Fair,ginkgo,40.80780751,-73.95950288
Alive,Fair,ginkgo,40.72702967,-73.98893034
Alive,Fair,honeylocust,40.74394752,-73.97200956
Alive,Fair,swamp white oak,40.7448437,-73.97798924
Alive,Fair,honeylocust,40.74367113,-73.97302608
Alive,Fair,honeylocust,40.74428088,-73.97279154
Alive,Fair,golden raintree,40.73567238,-73.97543812
Alive,Fair,honeylocust,40.74437917,-73.97470935
Alive,Fair,littleleaf linden,40.83804734,-73.9428705
Alive,Fair,American linden,40.80496089,-73.96448437
Alive,Fair,ginkgo,40.80461884,-73.9639357
Alive,Fair,Sophora,40.77378435,-73.98582944
Alive,Fair,Sophora,40.77387959,-73.98604976
Alive,Fair,Sophora,40.7707678,-73.96697619
Alive,Fair,ginkgo,40.80455077,-73.96377474
Alive,Fair,ginkgo,40.80458547,-73.9638568
Alive,Fair,ginkgo,40.80510329,-73.96482239
Alive,Fair,common hackberry,40.86180942,-73.92608407
Alive,Fair,honeylocust,40.82684014,-73.95116916
Alive,Fair,ginkgo,40.73771166,-74.00205142
Alive,Fair,honeylocust,40.74426368,-73.97300004
Alive,Fair,honeylocust,40.80443063,-73.96349068
Alive,Fair,honeylocust,40.80440527,-73.96343072
Alive,Fair,Japanese tree lilac,40.74988784,-73.98130097
Alive,Fair,London planetree,40.72812799,-73.99042285
Alive,Fair,London planetree,40.77774426,-73.97759944
Alive,Fair,ginkgo,40.76224143,-73.99712133
Alive,Fair,London planetree,40.80396265,-73.94006556
Alive,Fair,honeylocust,40.74396886,-73.97205961
Alive,Fair,honeylocust,40.80524392,-73.95675398
Alive,Fair,Sophora,40.70755996,-74.0069455
Alive,Fair,Sophora,40.77374961,-73.98574909
Alive,Fair,London planetree,40.7902403,-73.9370884
Alive,Fair,willow oak,40.73790675,-74.00572445
Alive,Fair,Callery pear,40.76600363,-73.96057055
Alive,Fair,green ash,40.74119942,-73.97829062
Alive,Fair,American elm,40.86269547,-73.92808639
Alive,Fair,Japanese zelkova,40.72510263,-74.00625528
Alive,Fair,London planetree,40.79062734,-73.93948076
Alive,Fair,American elm,40.80885798,-73.95942964
Alive,Fair,green ash,40.72867385,-74.00855295
Alive,Fair,Chinese elm,40.78661827,-73.98064966
Alive,Fair,Callery pear,40.76585745,-73.96723519
Alive,Fair,Sophora,40.78269118,-73.98147662
Alive,Fair,American linden,40.75783525,-73.96598778
Alive,Fair,honeylocust,40.78514365,-73.98109133
Alive,Fair,ginkgo,40.80518181,-73.96500878
Alive,Fair,Sophora,40.77083331,-73.96713234
Alive,Fair,honeylocust,40.78824461,-73.93808594
Alive,Fair,honeylocust,40.80457759,-73.96357455
Alive,Fair,honeylocust,40.82260387,-73.95495888
Alive,Fair,Sophora,40.77491709,-73.98682492
Alive,Fair,honeylocust,40.81888218,-73.95803186
Alive,Fair,ginkgo,40.72526671,-74.0091263
Alive,Fair,honeylocust,40.78998729,-73.93994815
Alive,Fair,American linden,40.80485974,-73.96424427
Alive,Fair,ginkgo,40.80534816,-73.96540367
Alive,Fair,ginkgo,40.80523105,-73.96512567
Alive,Fair,crab apple,40.83969916,-73.94075541
Alive,Fair,ginkgo,40.81702182,-73.96074497
Alive,Fair,honeylocust,40.8626,-73.92833726
Alive,Fair,ginkgo,40.75786198,-73.96382315
Alive,Fair,ginkgo,40.7252123,-74.00913588
Alive,Fair,crab apple,40.83972205,-73.94069946
Alive,Fair,ginkgo,40.81236624,-73.96222309
Alive,Fair,honeylocust,40.77900647,-73.94663188
Alive,Fair,American linden,40.77920256,-73.94709824
Alive,Fair,ginkgo,40.81685482,-73.9606543
Alive,Fair,honeylocust,40.75647514,-73.97856564
Alive,Fair,English oak,40.77236642,-73.98974115
Alive,Fair,littleleaf linden,40.73532109,-74.00613652
Alive,Fair,honeylocust,40.77832965,-73.9544891
Alive,Fair,crab apple,40.83973469,-73.94072948
Alive,Fair,honeylocust,40.85007221,-73.94076068
Alive,Fair,American linden,40.80489567,-73.96432957
Alive,Fair,littleleaf linden,40.72514222,-73.99915591
Alive,Fair,littleleaf linden,40.7919361,-73.93589028
Alive,Fair,pin oak,40.74669162,-73.97850242
Alive,Fair,littleleaf linden,40.73797615,-74.00640239
Alive,Fair,littleleaf linden,40.76599281,-73.95953381
Alive,Fair,littleleaf linden,40.78486553,-73.97820596
Alive,Fair,pin oak,40.76952306,-73.96719715
Alive,Fair,pin oak,40.80108474,-73.9399002
Alive,Fair,littleleaf linden,40.77280702,-73.96455683
Alive,Fair,littleleaf linden,40.78458364,-73.97753666
Alive,Fair,red maple,40.78460931,-73.97759762
Alive,Fair,pin oak,40.80137653,-73.94035963
Alive,Fair,pin oak,40.75725056,-73.98209191
Alive,Fair,ginkgo,40.77830167,-73.97671277
Alive,Fair,Callery pear,40.76098816,-73.99803718
Alive,Fair,Callery pear,40.77794185,-73.97806551
Alive,Fair,Callery pear,40.77737916,-73.97673825
Alive,Fair,littleleaf linden,40.77296335,-73.96468469
Alive,Fair,pin oak,40.82340042,-73.95516844
Alive,Fair,Callery pear,40.77427577,-73.9869662
Alive,Fair,Callery pear,40.77444497,-73.98728821
Alive,Fair,Sophora,40.8001589,-73.97119656
Alive,Fair,Callery pear,40.77419784,-73.98704491
Alive,Fair,Callery pear,40.74431266,-73.97455111
Alive,Fair,London planetree,40.79099807,-73.94199863
Alive,Fair,Callery pear,40.7743793,-73.9871363
Alive,Fair,black oak,40.77084735,-73.96623065
Alive,Fair,northern red oak,40.80148456,-73.94061534
Alive,Fair,black oak,40.8088259,-73.94058802
Alive,Fair,Japanese zelkova,40.72572103,-74.00904632
Alive,Fair,northern red oak,40.79099061,-73.9364312
Alive,Fair,Japanese zelkova,40.72494052,-74.00936473
Alive,Fair,Callery pear,40.80500727,-73.96485416
Alive,Fair,serviceberry,40.73277988,-73.98201428
Alive,Fair,ginkgo,40.81693365,-73.96070191
Alive,Fair,American linden,40.77993921,-73.95689648
Alive,Fair,paperbark maple,40.84293894,-73.94410791
Alive,Fair,ginkgo,40.76685995,-73.96715016
Alive,Fair,honeylocust,40.77829384,-73.95420482
Alive,Fair,ginkgo,40.81396321,-73.93660744
Alive,Fair,green ash,40.72842761,-74.00859312
Alive,Fair,green ash,40.72851232,-74.0085793
Alive,Fair,purple-leaf plum,40.84131165,-73.93958582
Alive,Fair,Callery pear,40.79635415,-73.97226595
Alive,Fair,Callery pear,40.76060504,-73.99753735
Alive,Fair,black oak,40.80875879,-73.9406373
Alive,Fair,Chinese elm,40.79011673,-73.93717682
Alive,Fair,northern red oak,40.79090729,-73.93650373
Alive,Fair,Japanese zelkova,40.72544898,-74.00909421
Alive,Fair,northern red oak,40.80102639,-73.93994271
Alive,Fair,northern red oak,40.72511189,-74.00933439
Alive,Fair,Siberian elm,40.8055776,-73.94005039
Alive,Fair,Japanese zelkova,40.80287805,-73.93611138
Alive,Fair,Sophora,40.76459588,-73.96786523
Alive,Fair,purple-leaf plum,40.83064766,-73.94736488
Alive,Fair,honeylocust,40.77820912,-73.95426591
Alive,Fair,northern red oak,40.7209249,-73.99607667
Alive,Fair,ginkgo,40.81347444,-73.9369625
Alive,Fair,northern red oak,40.8002079,-73.93562326
Alive,Fair,Callery pear,40.7254617,-74.00927245
Alive,Fair,Callery pear,40.72534446,-74.00929321
Alive,Fair,littleleaf linden,40.72234854,-73.98409998
Alive,Fair,Sophora,40.82992287,-73.94905174
Alive,Fair,Sophora,40.8513855,-73.94038839
Alive,Fair,honeylocust,40.7467855,-73.97425346
Alive,Fair,ginkgo,40.73200858,-74.00515245
Alive,Fair,honeylocust,40.80585484,-73.95097163
Alive,Fair,black oak,40.82299537,-73.95420485
Alive,Fair,ginkgo,40.80168562,-73.96765911
Alive,Fair,Callery pear,40.77441431,-73.98721728
Alive,Fair,Callery pear,40.72552372,-74.00926147
Alive,Fair,Sophora,40.85158833,-73.94143324
Alive,Fair,green ash,40.72871552,-74.00854616
Alive,Fair,willow oak,40.81496295,-73.94004707
Alive,Fair,Japanese zelkova,40.79214075,-73.93637856
Alive,Fair,Sophora,40.77371556,-73.98567032
Alive,Fair,littleleaf linden,40.779197,-73.95714149
Alive,Fair,littleleaf linden,40.73803771,-74.00438818
Alive,Fair,Callery pear,40.82603326,-73.95148183
Alive,Fair,Sophora,40.77505824,-73.98716164
Alive,Fair,northern red oak,40.79179545,-73.93935938
Alive,Fair,Callery pear,40.82875139,-73.94988882
Alive,Fair,honeylocust,40.80592874,-73.95114818
Alive,Fair,Callery pear,40.80227539,-73.93442187
Alive,Fair,honeylocust,40.81366515,-73.94138738
Alive,Fair,ginkgo,40.81480466,-73.94016302
Alive,Fair,green ash,40.72846738,-74.00858663
Alive,Fair,American linden,40.77893471,-73.97624094
Alive,Fair,ginkgo,40.81328171,-73.9371025
Alive,Fair,paperbark maple,40.71596956,-73.97619745
Alive,Fair,ginkgo,40.73211107,-74.00521267
Alive,Fair,silver linden,40.77473337,-73.98645765
Alive,Fair,Sophora,40.72741267,-74.00561633
Alive,Fair,littleleaf linden,40.80897508,-73.94226781
Alive,Fair,swamp white oak,40.84256937,-73.93591514
Alive,Fair,Callery pear,40.77434498,-73.9870569
Alive,Fair,London planetree,40.77943629,-73.97571343
Alive,Fair,green ash,40.72838784,-74.00859961
Alive,Fair,Callery pear,40.77432231,-73.98707385
Alive,Fair,Callery pear,40.80153145,-73.9418387
Alive,Fair,Sophora,40.74815,-73.97853608
Alive,Fair,American linden,40.77882039,-73.97597009
Alive,Fair,Sophora,40.77402002,-73.98637459
Alive,Fair,Sophora,40.77501066,-73.98704814
Alive,Fair,Sophora,40.74643302,-73.97375503
Alive,Fair,honeylocust,40.80589484,-73.95106718
Alive,Fair,honeylocust,40.81376112,-73.94131721
Alive,Fair,Callery pear,40.73232306,-74.00533722
Alive,Fair,London planetree,40.81247961,-73.93765031
Alive,Fair,bald cypress,40.82354953,-73.9533319
Alive,Fair,serviceberry,40.79904473,-73.96218971
Alive,Fair,ginkgo,40.81587265,-73.93923499
Alive,Fair,ginkgo,40.81381711,-73.93995246
Alive,Fair,London planetree,40.77911255,-73.97494466
Alive,Fair,London planetree,40.7787591,-73.97582488
Alive,Fair,Callery pear,40.74579611,-73.9785178
Alive,Fair,London planetree,40.77914846,-73.97502994
Alive,Fair,London planetree,40.77405161,-73.98676932
Alive,Fair,London planetree,40.80900402,-73.93872029
Alive,Fair,English oak,40.74638595,-73.97949324
Alive,Fair,pin oak,40.80027163,-73.93577417
Alive,Fair,London planetree,40.77410186,-73.9868883
Alive,Fair,London planetree,40.77448164,-73.94793207
Alive,Fair,pin oak,40.77839301,-73.95413332
Alive,Fair,English oak,40.74634971,-73.97940701
Alive,Fair,Japanese zelkova,40.72498893,-74.00935616
Alive,Fair,Japanese zelkova,40.85065726,-73.94043147
Alive,Fair,Japanese zelkova,40.80792321,-73.94106156
Alive,Fair,ginkgo,40.72715332,-73.98629487
Alive,Fair,honeylocust,40.76506325,-73.98764113
Alive,Fair,Callery pear,40.76676903,-73.96474862
Alive,Fair,ginkgo,40.72767143,-74.00557706
Alive,Fair,honeylocust,40.80432518,-73.96324134
Alive,Fair,London planetree,40.77709526,-73.96199258
Alive,Fair,American elm,40.79842199,-73.97292624
Alive,Fair,Japanese zelkova,40.77445507,-73.94786889
Alive,Fair,pin oak,40.74564324,-73.98178175
Alive,Fair,Sophora,40.77397918,-73.98628012
Alive,Fair,ginkgo,40.81315195,-73.93719676
Alive,Fair,Callery pear,40.72788011,-73.98983453
Alive,Fair,southern magnolia,40.74460216,-73.97741514
Alive,Fair,pin oak,40.81278404,-73.93797981
Alive,Fair,honeylocust,40.74419444,-73.97833982
Alive,Fair,Japanese tree lilac,40.7499185,-73.98127841
Alive,Fair,littleleaf linden,40.76609677,-73.95977996
Alive,Fair,northern red oak,40.8189882,-73.95854276
Alive,Fair,littleleaf linden,40.81211584,-73.96162515
Alive,Fair,pin oak,40.80077713,-73.96876381
Alive,Fair,pin oak,40.74552807,-73.98150918
Alive,Fair,pin oak,40.80096201,-73.93981066
Alive,Fair,Callery pear,40.8044878,-73.93993655
Alive,Fair,littleleaf linden,40.77289656,-73.97851389
Alive,Fair,Sophora,40.82093892,-73.95683943
Alive,Fair,Callery pear,40.80485124,-73.94079477
Alive,Fair,Callery pear,40.80991107,-73.93768909
Alive,Fair,Callery pear,40.80890208,-73.94402743
Alive,Fair,sycamore maple,40.80257972,-73.93863584
Alive,Fair,common hackberry,40.76912444,-73.98215144
Alive,Fair,Callery pear,40.80106591,-73.969446
Alive,Fair,European hornbeam,40.73482315,-73.98855253
Alive,Fair,pin oak,40.75718479,-73.98193474
Alive,Fair,catalpa,40.79877891,-73.95226679
Alive,Fair,hawthorn,40.78629983,-73.97815955
Alive,Fair,Callery pear,40.76579126,-73.9709636
Alive,Fair,silver linden,40.80937376,-73.94000005
Alive,Fair,mulberry,40.81452549,-73.94036751
Alive,Fair,Callery pear,40.74697382,-73.974432
Alive,Fair,Callery pear,40.80816056,-73.94088232
Alive,Fair,Callery pear,40.70652256,-74.00664114
Alive,Fair,Callery pear,40.70656938,-74.00670407
Alive,Fair,Callery pear,40.81323074,-73.94166677
Alive,Fair,London planetree,40.81804729,-73.95678426
Alive,Fair,American elm,40.78256077,-73.97146296
Alive,Fair,dawn redwood,40.86209162,-73.92730569
Alive,Fair,American elm,40.83764819,-73.94360261
Alive,Fair,pin oak,40.7456787,-73.98186567
Alive,Fair,London planetree,40.77430625,-73.94751505
Alive,Fair,London planetree,40.77399842,-73.98664339
Alive,Fair,Japanese zelkova,40.72218309,-73.99441257
Alive,Fair,ginkgo,40.81579359,-73.93944399
Alive,Fair,pin oak,40.7570166,-73.98153281
Alive,Fair,common hackberry,40.80133096,-73.96198359
Alive,Fair,pin oak,40.74558166,-73.981636
Alive,Fair,Callery pear,40.72768355,-73.98936805
Alive,Fair,Callery pear,40.74688997,-73.9744929
Alive,Fair,Japanese zelkova,40.79792523,-73.97174001
Alive,Fair,Sophora,40.7713832,-73.96675208
Alive,Fair,American linden,40.77975338,-73.97646641
Alive,Fair,honeylocust,40.74368093,-73.97711931
Alive,Fair,pin oak,40.75693072,-73.98132757
Alive,Fair,littleleaf linden,40.73760347,-74.00219984
Alive,Fair,littleleaf linden,40.74603003,-73.98079683
Alive,Fair,Sophora,40.78265329,-73.98112472
Alive,Fair,London planetree,40.73704241,-74.00371521
Alive,Fair,pin oak,40.80662475,-73.93860848
Alive,Fair,Callery pear,40.77366956,-73.94607211
Alive,Fair,littleleaf linden,40.77887555,-73.97610078
Alive,Fair,pin oak,40.80890163,-73.93656586
Alive,Fair,littleleaf linden,40.784981,-73.97848012
Alive,Fair,common hackberry,40.8598322,-73.92375283
Alive,Fair,littleleaf linden,40.77146346,-73.98027492
Alive,Fair,littleleaf linden,40.77413883,-73.94711699
Alive,Fair,littleleaf linden,40.72282281,-74.00347851
Alive,Fair,littleleaf linden,40.79217017,-73.93644877
Alive,Fair,American elm,40.81050563,-73.94006881
Alive,Fair,dawn redwood,40.86221432,-73.92738421
Alive,Fair,littleleaf linden,40.73756929,-74.00262435
Alive,Fair,littleleaf linden,40.80792064,-73.93809148
Alive,Fair,Callery pear,40.77440417,-73.98529022
Alive,Fair,ash,40.73750141,-74.00951969
Alive,Fair,London planetree,40.81347364,-73.93906714
Alive,Fair,American elm,40.7982013,-73.97239924
Alive,Fair,London planetree,40.80402308,-73.93572616
Alive,Fair,dawn redwood,40.86119307,-73.92659032
Alive,Fair,European hornbeam,40.74366434,-73.98383362
Alive,Fair,Japanese zelkova,40.77439395,-73.94772356
Alive,Fair,London planetree,40.73758961,-74.00533727
Alive,Fair,American elm,40.80196802,-73.96954652
Alive,Fair,honeylocust,40.77896649,-73.95458651
Alive,Fair,ginkgo,40.81478292,-73.94272851
Alive,Fair,London planetree,40.7701012,-73.96759771
Alive,Fair,Japanese zelkova,40.79803015,-73.97199054
Alive,Fair,American elm,40.83757429,-73.94342723
Alive,Fair,honeylocust,40.71600851,-74.01093304
Alive,Fair,honeylocust,40.7788713,-73.9543595
Alive,Fair,honeylocust,40.71583307,-74.01097944
Alive,Fair,northern red oak,40.80935312,-73.94414854
Alive,Fair,Japanese zelkova,40.73675542,-74.00974272
Alive,Fair,ginkgo,40.81494095,-73.94310557
Alive,Fair,ginkgo,40.81490714,-73.94302491
Alive,Fair,black oak,40.80517206,-73.96693292
Alive,Fair,Japanese zelkova,40.79289399,-73.94063909
Alive,Fair,swamp white oak,40.76873123,-73.96020037
Alive,Fair,Japanese zelkova,40.737393,-74.00968014
Alive,Fair,honeylocust,40.74183731,-73.98041817
Alive,Fair,ginkgo,40.78833666,-73.98078702
Alive,Fair,honeylocust,40.7156961,-74.01101566
Alive,Fair,ginkgo,40.74650161,-73.97391961
Alive,Fair,swamp white oak,40.75978921,-73.98616415
Alive,Fair,Japanese zelkova,40.80269578,-73.93957071
Alive,Fair,honeylocust,40.72069473,-74.01013459
Alive,Fair,ginkgo,40.80465932,-73.93834261
Alive,Fair,honeylocust,40.77901342,-73.95469843
Alive,Fair,honeylocust,40.74254204,-73.97853293
Alive,Fair,honeylocust,40.78756252,-73.97736582
Alive,Fair,ginkgo,40.81293366,-73.96051906
Alive,Fair,Chinese elm,40.72153248,-74.00438993
Alive,Fair,Japanese zelkova,40.73731077,-74.00968585
Alive,Fair,dawn redwood,40.81958588,-73.95570046
Alive,Fair,Japanese zelkova,40.71808479,-74.00901233
Alive,Fair,honeylocust,40.77909057,-73.95488244
Alive,Fair,honeylocust,40.77905186,-73.95479012
Alive,Fair,Japanese zelkova,40.8052421,-73.93559966
Alive,Fair,Japanese zelkova,40.73628157,-74.00978315
Alive,Fair,ginkgo,40.81301256,-73.96046127
Alive,Fair,European hornbeam,40.74367466,-73.98382609
Alive,Fair,ginkgo,40.74653841,-73.97400791
Alive,Fair,honeylocust,40.77842504,-73.95504883
Alive,Fair,American linden,40.79713627,-73.97350609
Alive,Fair,honeylocust,40.83056319,-73.9464408
Alive,Fair,honeylocust,40.72043332,-74.0102214
Alive,Fair,honeylocust,40.72032009,-74.01024071
Alive,Fair,littleleaf linden,40.7879937,-73.97996941
Alive,Fair,littleleaf linden,40.76779132,-73.96766561
Alive,Fair,honeylocust,40.74242694,-73.9782595
Alive,Fair,honeylocust,40.77777641,-73.95351206
Alive,Fair,honeylocust,40.7208564,-74.01012058
Alive,Fair,Japanese zelkova,40.72509236,-74.00614717
Alive,Fair,Japanese zelkova,40.74690737,-73.97901983
Alive,Fair,American elm,40.83761464,-73.94352298
Alive,Fair,London planetree,40.74396592,-73.97779667
Alive,Fair,Callery pear,40.74673616,-73.97722552
Alive,Fair,honeylocust,40.77912475,-73.95671156
Alive,Fair,honeylocust,40.74245618,-73.97832896
Alive,Fair,northern red oak,40.83061538,-73.94952384
Alive,Fair,silver linden,40.80933026,-73.94003239
Alive,Fair,ginkgo,40.74287192,-73.97931661
Alive,Fair,American elm,40.80382178,-73.96789294
Alive,Fair,Callery pear,40.80945789,-73.94174182
Alive,Fair,European hornbeam,40.80144674,-73.93761042
Alive,Fair,honeylocust,40.77834872,-73.95486917
Alive,Fair,London planetree,40.78804171,-73.98008387
Alive,Fair,honeylocust,40.72067214,-74.01013851
Alive,Fair,Japanese zelkova,40.78468009,-73.97733174
Alive,Fair,American linden,40.77955564,-73.97796821
Alive,Fair,ginkgo,40.73496367,-74.00619982
Alive,Fair,honeylocust,40.72071759,-74.01013063
Alive,Fair,honeylocust,40.72098843,-74.01013001
Alive,Fair,honeylocust,40.72036527,-74.01023301
Alive,Fair,London planetree,40.76557964,-73.98756254
Alive,Fair,bur oak,40.77489736,-73.98870186
Alive,Fair,Japanese zelkova,40.85631853,-73.92698455
Alive,Fair,London planetree,40.80689141,-73.94594449
Alive,Fair,Callery pear,40.83685134,-73.94429588
Alive,Fair,Callery pear,40.81374439,-73.93977999
Alive,Fair,Callery pear,40.787762,-73.97941707
Alive,Fair,Callery pear,40.79740339,-73.97219868
Alive,Fair,Callery pear,40.77367135,-73.98878855
Alive,Fair,Callery pear,40.76575197,-73.97087049
Alive,Fair,silver linden,40.80606036,-73.9559649
Alive,Fair,tree of heaven,40.77943873,-73.94962137
Alive,Fair,Callery pear,40.74147901,-73.97956198
Alive,Fair,London planetree,40.80684373,-73.94597957
Alive,Fair,Callery pear,40.73749845,-74.00890879
Alive,Fair,Callery pear,40.70223939,-74.00974624
Alive,Fair,Callery pear,40.70440175,-74.00657119
Alive,Fair,Callery pear,40.70216222,-74.00993235
Alive,Fair,Callery pear,40.79728272,-73.93743092
Alive,Fair,Callery pear,40.80812247,-73.94091108
Alive,Fair,London planetree,40.81798954,-73.95682671
Alive,Fair,Callery pear,40.7973573,-73.97208859
Alive,Fair,London planetree,40.80126761,-73.96992411
Alive,Fair,London planetree,40.81812325,-73.95672842
Alive,Fair,mulberry,40.82325158,-73.95481436
Alive,Fair,Callery pear,40.77323274,-73.9644915
Alive,Fair,Callery pear,40.70449923,-74.00668766
Alive,Fair,Callery pear,40.80302742,-73.94596021
Alive,Fair,Callery pear,40.76567073,-73.97067794
Alive,Fair,Callery pear,40.80168515,-73.9369155
Alive,Fair,Callery pear,40.70221847,-74.00979284
Alive,Fair,London planetree,40.77598418,-73.9573941
Alive,Fair,Callery pear,40.80785493,-73.93793622
Alive,Fair,Callery pear,40.70233254,-74.00953874
Alive,Fair,Callery pear,40.70459995,-74.00680801
Alive,Fair,ginkgo,40.72781562,-73.98786869
Alive,Fair,Callery pear,40.70213805,-74.00999712
Alive,Fair,Callery pear,40.70218638,-74.00986758
Alive,Fair,London planetree,40.80372497,-73.94175537
Alive,Fair,American elm,40.79676433,-73.93747769
Alive,Fair,Callery pear,40.8076081,-73.93901698
Alive,Fair,Callery pear,40.70434733,-74.00650616
Alive,Fair,Callery pear,40.8027347,-73.94526476
Alive,Fair,Callery pear,40.80298939,-73.94586984
Alive,Fair,Japanese zelkova,40.73725376,-74.00968981
Alive,Fair,Japanese zelkova,40.80466607,-73.93525627
Alive,Fair,Callery pear,40.72210483,-74.0067782
Alive,Fair,northern red oak,40.78908912,-73.94029417
Alive,Fair,Japanese zelkova,40.74537914,-73.97707605
Alive,Fair,Japanese zelkova,40.79672465,-73.97254108
Alive,Fair,Kentucky coffeetree,40.73579232,-73.97572244
Alive,Fair,London planetree,40.74290488,-73.97939492
Alive,Fair,Callery pear,40.78059806,-73.95887311
Alive,Fair,cherry,40.76646452,-73.96520113
Alive,Fair,Amur cork tree,40.78807739,-73.98016891
Alive,Fair,honeylocust,40.72038813,-74.01022911
Alive,Fair,honeylocust,40.72067558,-74.01014171
Alive,Fair,honeylocust,40.80747344,-73.93946904
Alive,Fair,Callery pear,40.72665493,-74.0027957
Alive,Fair,ginkgo,40.72250623,-73.99505504
Alive,Fair,ginkgo,40.73535791,-74.00479497
Alive,Fair,Callery pear,40.73871357,-74.00903704
Alive,Fair,Japanese zelkova,40.74526548,-73.97680692
Alive,Fair,Japanese zelkova,40.77612192,-73.95792558
Alive,Fair,honeylocust,40.72041045,-74.0102253
Alive,Fair,honeylocust,40.74215876,-73.98056085
Alive,Fair,honeylocust,40.72027656,-74.01021824
Alive,Fair,honeylocust,40.72045564,-74.01021759
Alive,Fair,Chinese elm,40.78676012,-73.98073094
Alive,Fair,Japanese zelkova,40.79503747,-73.93595258
Alive,Fair,honeylocust,40.72096583,-74.01013377
Alive,Fair,Japanese zelkova,40.74529226,-73.97687033
Alive,Fair,green ash,40.72855454,-74.00857241
Alive,Fair,Chinese elm,40.80528404,-73.95512762
Alive,Fair,Callery pear,40.80309352,-73.94611724
Alive,Fair,Japanese zelkova,40.71385282,-74.01150638
Alive,Fair,ginkgo,40.81432261,-73.93566922
Alive,Fair,honeylocust,40.74072012,-73.97613597
Alive,Fair,honeylocust,40.80814208,-73.93861471
Alive,Fair,honeylocust,40.83049655,-73.94628244
Alive,Fair,Japanese zelkova,40.79437126,-73.93546007
Alive,Fair,littleleaf linden,40.79813434,-73.93630126
Alive,Fair,American linden,40.77991808,-73.97883015
Alive,Fair,northern red oak,40.80034918,-73.93988013
Alive,Fair,Japanese zelkova,40.71391685,-74.01148939
Alive,Fair,ginkgo,40.7768127,-73.97714207
Alive,Fair,honeylocust,40.72034295,-74.01023681
Alive,Fair,ginkgo,40.77666661,-73.97679532
Alive,Fair,honeylocust,40.7204785,-74.01021369
Alive,Fair,golden raintree,40.73651889,-74.00572873
Alive,Fair,honeylocust,40.83052328,-73.94634597
Alive,Fair,honeylocust,40.83042406,-73.94611017
Alive,Fair,honeylocust,40.72066051,-74.01016368
Alive,Fair,Japanese zelkova,40.77373658,-73.98531709
Alive,Fair,honeylocust,40.78745618,-73.97745604
Alive,Fair,Japanese zelkova,40.7452319,-73.97672741
Alive,Fair,honeylocust,40.80101439,-73.93532919
Alive,Fair,honeylocust,40.73671902,-74.00530636
Alive,Fair,tree of heaven,40.77918812,-73.94902798
Alive,Fair,honeylocust,40.76090021,-73.98296891
Alive,Fair,black locust,40.80453634,-73.96347662
