status,health,commonname,latitude,longitude
Alive,Poor,ginkgo,40.80520883,-73.96533075
Alive,Poor,Callery pear,40.77909506,-73.954412
Alive,Poor,willow oak,40.80289354,-73.93416037
Alive,Poor,Callery pear,40.85019129,-73.93847851
Alive,Poor,Callery pear,40.76668895,-73.95695854
Alive,Poor,Callery pear,40.80509003,-73.96504985
Alive,Poor,Sophora,40.82968042,-73.94847674
Alive,Poor,Callery pear,40.7440052,-73.97381957
Alive,Poor,Japanese zelkova,40.77975836,-73.94710695
Alive,Poor,Callery pear,40.74681353,-73.97716934
Alive,Poor,Sophora,40.83012535,-73.94953197
Alive,Poor,ginkgo,40.80514055,-73.96491084
Alive,Poor,American linden,40.8031186,-73.93469414
Alive,Poor,ginkgo,40.80482913,-73.96417161
Alive,Poor,crab apple,40.83968652,-73.94072539
Alive,Poor,American linden,40.80949665,-73.94009944
Alive,Poor,ginkgo,40.80482708,-73.96442807
Alive,Poor,ginkgo,40.80484977,-73.96448173
Alive,Poor,ginkgo,40.80094715,-73.94000044
Alive,Poor,ginkgo,40.75616488,-73.96563474
Alive,Poor,ginkgo,40.74743083,-73.97612024
Alive,Poor,crab apple,40.83928803,-73.94101624
Alive,Poor,pin oak,40.74673055,-73.97859578
Alive,Poor,ginkgo,40.81892581,-73.95813511
Alive,Poor,ginkgo,40.80492585,-73.96466163
Alive,Poor,pin oak,40.7219286,-73.98310314
Alive,Poor,littleleaf linden,40.79028197,-73.94254462
Alive,Poor,littleleaf linden,40.78202851,-73.98187159
Alive,Poor,littleleaf linden,40.80232446,-73.95849703
Alive,Poor,Callery pear,40.76543892,-73.95786713
Alive,Poor,Callery pear,40.77931654,-73.94736933
Alive,Poor,Callery pear,40.80513008,-73.96514453
Alive,Poor,littleleaf linden,40.72279654,-73.98516283
Alive,Poor,littleleaf linden,40.80900254,-73.94233286
Alive,Poor,Callery pear,40.8022424,-73.93434352
Alive,Poor,green ash,40.7283448,-74.00860663
Alive,Poor,London planetree,40.77114187,-73.96618254
Alive,Poor,silver linden,40.76780348,-73.9696468
Alive,Poor,northern red oak,40.72377215,-74.0055457
Alive,Poor,Callery pear,40.80234165,-73.93457921
Alive,Poor,ginkgo,40.81415834,-73.9364657
Alive,Poor,swamp white oak,40.74346444,-73.97471074
Alive,Poor,swamp white oak,40.84235711,-73.93541056
Alive,Poor,swamp white oak,40.76153615,-73.99973522
Alive,Poor,Sophora,40.85172755,-73.94162949
Alive,Poor,Sophora,40.83007207,-73.94940559
Alive,Poor,littleleaf linden,40.83812367,-73.94305031
Alive,Poor,London planetree,40.81215261,-73.93792864
Alive,Poor,Callery pear,40.737587,-74.00401769
Alive,Poor,ginkgo,40.81274274,-73.96065889
Alive,Poor,cherry,40.77973515,-73.95592324
Alive,Poor,Callery pear,40.80236852,-73.93464303
Alive,Poor,ginkgo,40.78256807,-73.95286587
Alive,Poor,Callery pear,40.80228171,-73.93404259
Alive,Poor,London planetree,40.71991681,-73.99433914
Alive,Poor,London planetree,40.81220923,-73.93788724
Alive,Poor,Callery pear,40.77268538,-73.96464424
Alive,Poor,London planetree,40.81208303,-73.93797951
Alive,Poor,Callery pear,40.78265237,-73.95306615
Alive,Poor,ginkgo,40.77956361,-73.947251
Alive,Poor,Sophora,40.83001612,-73.9492729
Alive,Poor,Sophora,40.77484977,-73.98666431
Alive,Poor,Sophora,40.85152267,-73.94133756
Alive,Poor,cherry,40.80163727,-73.93875115
Alive,Poor,Callery pear,40.85058657,-73.9404555
Alive,Poor,London planetree,40.77918065,-73.97510637
Alive,Poor,American elm,40.81055373,-73.94018407
Alive,Poor,Japanese zelkova,40.77280476,-73.94645504
Alive,Poor,pin oak,40.80149889,-73.94036099
Alive,Poor,ginkgo,40.73715942,-74.00374039
Alive,Poor,red maple,40.81895082,-73.95845396
Alive,Poor,ginkgo,40.81308563,-73.93724494
Alive,Poor,pin oak,40.7452768,-73.98091451
Alive,Poor,American linden,40.82822134,-73.95056407
Alive,Poor,ginkgo,40.77973675,-73.98011137
Alive,Poor,swamp white oak,40.71762134,-73.99119192
Alive,Poor,American linden,40.85575226,-73.92759563
Alive,Poor,littleleaf linden,40.78259925,-73.98229608
Alive,Poor,littleleaf linden,40.85015226,-73.93926704
Alive,Poor,pin oak,40.74524574,-73.98084101
Alive,Poor,Callery pear,40.77718405,-73.96220525
Alive,Poor,pin oak,40.78261487,-73.95297707
Alive,Poor,littleleaf linden,40.81352282,-73.9397336
Alive,Poor,littleleaf linden,40.80221231,-73.93842361
Alive,Poor,littleleaf linden,40.7784585,-73.97511273
Alive,Poor,Callery pear,40.80202225,-73.96967587
Alive,Poor,Callery pear,40.76582909,-73.97105325
Alive,Poor,Callery pear,40.76585652,-73.97111827
Alive,Poor,hawthorn,40.83736638,-73.94246626
Alive,Poor,European hornbeam,40.77792767,-73.95582398
Alive,Poor,European hornbeam,40.71795998,-73.97619412
Alive,Poor,pin oak,40.75723217,-73.98204795
Alive,Poor,littleleaf linden,40.80902333,-73.94238212
Alive,Poor,littleleaf linden,40.72276861,-73.98509656
Alive,Poor,red maple,40.77438754,-73.98749401
Alive,Poor,cherry,40.73871236,-74.00878661
Alive,Poor,littleleaf linden,40.79187872,-73.93575334
Alive,Poor,littleleaf linden,40.79190734,-73.93582165
Alive,Poor,littleleaf linden,40.74441196,-73.97478737
Alive,Poor,littleleaf linden,40.79107943,-73.94193849
Alive,Poor,Callery pear,40.78246303,-73.95261631
Alive,Poor,littleleaf linden,40.77986223,-73.95671317
Alive,Poor,littleleaf linden,40.79722179,-73.93747549
Alive,Poor,red maple,40.77444113,-73.98762089
Alive,Poor,dawn redwood,40.86263671,-73.92765454
Alive,Poor,Chinese elm,40.84990452,-73.94081772
Alive,Poor,Callery pear,40.7825105,-73.95272909
Alive,Poor,littleleaf linden,40.8268852,-73.9512726
Alive,Poor,littleleaf linden,40.77285953,-73.9645191
Alive,Poor,littleleaf linden,40.77294522,-73.97847891
Alive,Poor,dawn redwood,40.86243181,-73.92752341
Alive,Poor,hawthorn,40.78626487,-73.97818532
Alive,Poor,silver linden,40.80928629,-73.94006508
Alive,Poor,purple-leaf plum,40.76694834,-73.96762122
Alive,Poor,littleleaf linden,40.72274227,-73.98503407
Alive,Poor,littleleaf linden,40.77977834,-73.95651342
Alive,Poor,littleleaf linden,40.72304986,-74.00328759
Alive,Poor,dawn redwood,40.8625745,-73.92761473
Alive,Poor,flowering dogwood,40.7985531,-73.96932819
Alive,Poor,eastern hemlock,40.86867952,-73.92133638
Alive,Poor,European hornbeam,40.73845807,-73.98762513
Alive,Poor,ash,40.73749899,-74.00901993
Alive,Poor,American elm,40.80192518,-73.96764267
Alive,Poor,Chinese elm,40.73663846,-74.0097527
Alive,Poor,ginkgo,40.77930074,-73.97907521
Alive,Poor,ginkgo,40.81111051,-73.94151836
Alive,Poor,Japanese zelkova,40.8048605,-73.93511439
Alive,Poor,Japanese zelkova,40.80507787,-73.9352123
Alive,Poor,Japanese zelkova,40.80519021,-73.93547727
Alive,Poor,ginkgo,40.77343564,-73.96434298
Alive,Poor,littleleaf linden,40.79208097,-73.93623593
Alive,Poor,littleleaf linden,40.78344672,-73.98049758
Alive,Poor,ginkgo,40.77926415,-73.94504625
Alive,Poor,Japanese zelkova,40.79667318,-73.93726048
Alive,Poor,Japanese zelkova,40.80930922,-73.93813375
Alive,Poor,ginkgo,40.77587822,-73.96231718
Alive,Poor,American linden,40.74587649,-73.98043173
Alive,Poor,ginkgo,40.77984655,-73.98037231
Alive,Poor,American linden,40.79680319,-73.97377327
Alive,Poor,ginkgo,40.77573986,-73.96241853
Alive,Poor,Japanese zelkova,40.71378179,-74.01152522
Alive,Poor,ginkgo,40.73789408,-74.00455157
Alive,Poor,ginkgo,40.78521241,-73.98099457
Alive,Poor,Chinese elm,40.73658259,-74.00975746
Alive,Poor,Chinese elm,40.73638702,-74.00977415
Alive,Poor,common hackberry,40.861673,-73.92599642
Alive,Poor,Amur maackia,40.73418346,-73.98852888
Alive,Poor,honeylocust,40.77906985,-73.95658151
Alive,Poor,Callery pear,40.8053373,-73.96732243
Alive,Poor,London planetree,40.80656253,-73.93846141
Alive,Poor,honeylocust,40.72089939,-74.01014484
Alive,Poor,ginkgo,40.78515961,-73.98086834
Alive,Poor,American elm,40.76876826,-73.98799818
Alive,Poor,Callery pear,40.73871439,-74.00920591
Alive,Poor,London planetree,40.78531377,-73.98123691
Alive,Poor,silver linden,40.80600026,-73.95600846
Alive,Poor,silver linden,40.80923946,-73.94009991
Alive,Poor,London planetree,40.77960362,-73.97611076
Alive,Poor,Callery pear,40.80133095,-73.93607784
Alive,Poor,Callery pear,40.73871391,-74.00910704
Alive,Poor,Callery pear,40.73945705,-73.97650465
Alive,Poor,littleleaf linden,40.73759444,-74.00922552
Alive,Poor,Callery pear,40.77382923,-73.9886732
Alive,Poor,Japanese zelkova,40.80476784,-73.935182
Alive,Poor,Japanese zelkova,40.80274109,-73.93967807
Alive,Poor,littleleaf linden,40.83675316,-73.94367418
Alive,Poor,horse chestnut,40.85230127,-73.93838283
Alive,Poor,Callery pear,40.7392542,-73.97665247
Alive,Poor,honeylocust,40.74068682,-73.97605668
Alive,Poor,crab apple,40.72299991,-74.00794738
Alive,Poor,honeylocust,40.77957776,-73.9457869
Alive,Poor,littleleaf linden,40.80225303,-73.93851945
Alive,Poor,American linden,40.7960178,-73.9332256
Alive,Poor,honeylocust,40.72062059,-74.01018945
Alive,Poor,American linden,40.79629108,-73.93387115
Alive,Poor,honeylocust,40.72105406,-74.01011908
Alive,Poor,ginkgo,40.77675562,-73.97700659
Alive,Poor,littleleaf linden,40.73219025,-74.00525919
Alive,Poor,northern red oak,40.8502973,-73.94000624
Alive,Poor,littleleaf linden,40.80809033,-73.94093535
Alive,Poor,ginkgo,40.80106163,-73.93544092
Alive,Poor,American linden,40.80772164,-73.93762127
Alive,Poor,ginkgo,40.75693453,-73.96551489
Alive,Poor,Japanese zelkova,40.79412722,-73.93973672
Alive,Poor,honeylocust,40.8190867,-73.95851588
Alive,Poor,London planetree,40.80062529,-73.97033934
Alive,Poor,Japanese zelkova,40.79564453,-73.93433267
Alive,Poor,Japanese zelkova,40.71405299,-74.01145327
Alive,Poor,littleleaf linden,40.79480112,-73.93612457
Alive,Poor,littleleaf linden,40.80029453,-73.93778053
Alive,Poor,American linden,40.79625502,-73.93378596
Alive,Poor,London planetree,40.80396116,-73.93577138
Alive,Poor,Callery pear,40.73212195,-74.00429501
Alive,Poor,London planetree,40.7552412,-73.96733549
Alive,Poor,London planetree,40.77190969,-73.98742282
Alive,Poor,London planetree,40.77195758,-73.98753651
Alive,Poor,Callery pear,40.80504999,-73.96495516
Alive,Poor,London planetree,40.77222309,-73.98816685
Alive,Poor,London planetree,40.79498472,-73.9327666
Alive,Poor,pin oak,40.79976526,-73.93280967
Alive,Poor,dawn redwood,40.81916885,-73.95600458
Alive,Poor,red maple,40.81362395,-73.93997291
Alive,Poor,Callery pear,40.74395236,-73.97369386
Alive,Poor,honeylocust,40.76743879,-73.98483286
Alive,Poor,American elm,40.70499358,-74.00527089
Alive,Poor,American elm,40.78688048,-73.98101641
Alive,Poor,American elm,40.70506751,-74.00515466
Alive,Poor,London planetree,40.8040296,-73.93858906
Alive,Poor,American elm,40.70503055,-74.00521277
Alive,Poor,American elm,40.70510447,-74.00509654
Alive,Poor,katsura tree,40.8061225,-73.95611637
Alive,Poor,willow oak,40.80236661,-73.93291032
Alive,Poor,American linden,40.7963795,-73.93408002
Alive,Poor,ginkgo,40.80108432,-73.93549458
Alive,Poor,American linden,40.76904588,-73.9667679
Alive,Poor,American elm,40.79653729,-73.93644682
Alive,Poor,honeylocust,40.79887822,-73.93314486
Alive,Poor,ginkgo,40.75698441,-73.96563329
Alive,Poor,American linden,40.77794304,-73.95682431
Alive,Poor,pin oak,40.77151185,-73.98843762
Alive,Poor,ginkgo,40.77084728,-73.9652197
Alive,Poor,willow oak,40.80392653,-73.93661547
Alive,Poor,pin oak,40.77994185,-73.94664681
Alive,Poor,American linden,40.82857585,-73.95051487
Alive,Poor,American linden,40.82225905,-73.95371051
Alive,Poor,Sophora,40.77991452,-73.95683769
Alive,Poor,sweetgum,40.72497563,-74.0048875
Alive,Poor,American linden,40.77805679,-73.95674125
Alive,Poor,Sophora,40.7451838,-73.97661351
Alive,Poor,honeylocust,40.72288429,-74.00467456
Alive,Poor,ginkgo,40.81677399,-73.94525104
Alive,Poor,ginkgo,40.80445382,-73.93786314
Alive,Poor,Sophora,40.80467155,-73.95795342
Alive,Poor,London planetree,40.81243646,-73.93772111
Alive,Poor,shingle oak,40.82426738,-73.9375632
Alive,Poor,paper birch,40.72409772,-73.98651401
Alive,Poor,paper birch,40.77454893,-73.98563422
Alive,Poor,northern red oak,40.79170242,-73.93914067
Alive,Poor,northern red oak,40.79209023,-73.94005238
Alive,Poor,paper birch,40.80286321,-73.95755943
Alive,Poor,northern red oak,40.85087412,-73.94035774
Alive,Poor,Sophora,40.81553223,-73.94452964
Alive,Poor,ginkgo,40.77089074,-73.96532176
Alive,Poor,ginkgo,40.79588111,-73.93489184
Alive,Poor,American linden,40.72538348,-73.98987329
Alive,Poor,London planetree,40.77680452,-73.95765567
Alive,Poor,willow oak,40.80388674,-73.93652142
Alive,Poor,ginkgo,40.71497024,-74.01238003
Alive,Poor,Siberian elm,40.73065249,-74.00151059
Alive,Poor,Japanese zelkova,40.80982731,-73.94379997
Alive,Poor,ginkgo,40.72258493,-74.00461556
Alive,Poor,honeylocust,40.77958266,-73.94605919
Alive,Poor,common hackberry,40.86149391,-73.92588137
Alive,Poor,magnolia,40.70614134,-74.01678371
Alive,Poor,Norway spruce,40.74278142,-73.97884472
Alive,Poor,honeylocust,40.77914137,-73.94501036
Alive,Poor,Callery pear,40.72499633,-73.99015484
Alive,Poor,Callery pear,40.76940383,-73.96762667
Alive,Poor,honeylocust,40.85033642,-73.94020871
Alive,Poor,London planetree,40.78417476,-73.98055019
Alive,Poor,northern red oak,40.85027544,-73.93989309
Alive,Poor,London planetree,40.7766273,-73.9577862
Alive,Poor,littleleaf linden,40.78338935,-73.98054017
Alive,Poor,littleleaf linden,40.80797701,-73.94102093
Alive,Poor,London planetree,40.80515239,-73.95819387
Alive,Poor,Japanese zelkova,40.74707069,-73.97368611
Alive,Poor,sycamore maple,40.79771713,-73.93531055
Alive,Poor,ginkgo,40.76725344,-73.98439756
Alive,Poor,northern red oak,40.78542165,-73.97857519
Alive,Poor,American elm,40.84553346,-73.94079499
Alive,Poor,cherry,40.73759375,-74.00904474
Alive,Poor,northern red oak,40.81692528,-73.94561031
Alive,Poor,Japanese zelkova,40.79555468,-73.9341203
Alive,Poor,Japanese snowbell,40.7944524,-73.93397305
Alive,Poor,American hornbeam,40.80202184,-73.94384626
Alive,Poor,American hornbeam,40.71375721,-73.98614376
Alive,Poor,ginkgo,40.79745303,-73.93449929
Alive,Poor,American linden,40.70992766,-74.01542598
Alive,Poor,ginkgo,40.76718161,-73.98429903
Alive,Poor,red maple,40.79767749,-73.93521641
Alive,Poor,ginkgo,40.70871688,-74.00280389
Alive,Poor,ginkgo,40.8000516,-73.93887972
Alive,Poor,hedge maple,40.70769883,-74.00409421
Alive,Poor,American linden,40.8124004,-73.94265062
Alive,Poor,ginkgo,40.85478503,-73.9357763
Alive,Poor,English oak,40.78936495,-73.97762772
Alive,Poor,American linden,40.71732903,-74.00058994
Alive,Poor,ginkgo,40.77754639,-73.96281275
Alive,Poor,littleleaf linden,40.80934373,-73.94119659
Alive,Poor,littleleaf linden,40.80033423,-73.93787464
Alive,Poor,American linden,40.80345047,-73.95213207
Alive,Poor,honeylocust,40.71539812,-74.01303687
Alive,Poor,American elm,40.71155971,-74.00077483
Alive,Poor,littleleaf linden,40.82979361,-73.94849839
Alive,Poor,London planetree,40.70840054,-74.00194848
Alive,Poor,American elm,40.81619933,-73.94194915
Alive,Poor,American elm,40.70514144,-74.00503842
Alive,Poor,Japanese zelkova,40.79593151,-73.93302178
Alive,Poor,ginkgo,40.85765632,-73.93509035
Alive,Poor,pin oak,40.79962465,-73.93291243
Alive,Poor,London planetree,40.72248019,-74.00510034
Alive,Poor,American linden,40.71736908,-74.00055847
Alive,Poor,serviceberry,40.73717168,-73.99840744
Alive,Poor,Japanese snowbell,40.79468069,-73.93451802
Alive,Poor,littleleaf linden,40.70554607,-74.00575523
Alive,Poor,American linden,40.80356079,-73.95205127
Alive,Poor,American elm,40.70653503,-74.00644634
Alive,Poor,American linden,40.71741384,-74.0005233
Alive,Poor,American linden,40.80300222,-73.95005658
Alive,Poor,ginkgo,40.85747631,-73.93522409
Alive,Poor,honeylocust,40.7216375,-74.0112178
Alive,Poor,littleleaf linden,40.77832281,-73.95305702
Alive,Poor,London planetree,40.81318509,-73.94477656
Alive,Poor,littleleaf linden,40.71146338,-74.01528811
Alive,Poor,ginkgo,40.77146005,-73.96446821
Alive,Poor,honeylocust,40.72043394,-74.01191407
Alive,Poor,European hornbeam,40.73788359,-73.98804502
Alive,Poor,American linden,40.80111213,-73.93147577
Alive,Poor,Chinese elm,40.8435627,-73.9427445
Alive,Poor,littleleaf linden,40.70558475,-74.00569908
Alive,Poor,shingle oak,40.86958745,-73.91644268
Alive,Poor,littleleaf linden,40.70550702,-74.00581192
Alive,Poor,London planetree,40.79693552,-73.93540235
Alive,Poor,American linden,40.71727014,-74.00063621
Alive,Poor,dawn redwood,40.7225701,-74.00369101
Alive,Poor,honeylocust,40.80844242,-73.94732421
Alive,Poor,littleleaf linden,40.72220627,-74.00400031
Alive,Poor,American linden,40.80366872,-73.95197223
Alive,Poor,littleleaf linden,40.77262677,-73.96520938
Alive,Poor,littleleaf linden,40.80610884,-73.95157847
Alive,Poor,littleleaf linden,40.75472195,-73.96610245
Alive,Poor,Chinese elm,40.77157231,-73.96694363
Alive,Poor,ginkgo,40.77478199,-73.95913559
Alive,Poor,littleleaf linden,40.82989506,-73.94873835
Alive,Poor,littleleaf linden,40.85314072,-73.93523163
Alive,Poor,Chinese elm,40.78097331,-73.98304638
Alive,Poor,Japanese zelkova,40.71799371,-74.01060818
Alive,Poor,littleleaf linden,40.82873565,-73.95039653
Alive,Poor,littleleaf linden,40.80621028,-73.95182083
Alive,Poor,littleleaf linden,40.7224522,-73.99519247
Alive,Poor,littleleaf linden,40.79726931,-73.93645399
Alive,Poor,ash,40.73749958,-74.00914081
Alive,Poor,Callery pear,40.72289226,-74.01024704
Alive,Poor,littleleaf linden,40.72220663,-73.99517242
Alive,Poor,littleleaf linden,40.75465626,-73.96594647
Alive,Poor,Callery pear,40.80937933,-73.94155545
Alive,Poor,Sophora,40.739096,-73.97676776
Alive,Poor,white oak,40.77148496,-73.98837384
Alive,Poor,littleleaf linden,40.79398342,-73.93454257
Alive,Poor,Callery pear,40.79882484,-73.93429659
Alive,Poor,Sophora,40.80267091,-73.93856922
Alive,Poor,Sophora,40.80335512,-73.93590797
Alive,Poor,Sophora,40.78498834,-73.97710699
Alive,Poor,Sophora,40.80531349,-73.96726629
Alive,Poor,Callery pear,40.74591366,-73.97210719
Alive,Poor,Callery pear,40.80862766,-73.94776482
Alive,Poor,Callery pear,40.74585581,-73.97214935
Alive,Poor,sweetgum,40.8020794,-73.93222532
Alive,Poor,Callery pear,40.74615684,-73.97192995
Alive,Poor,Callery pear,40.70807639,-74.00360056
Alive,Poor,littleleaf linden,40.73759477,-74.00931321
Alive,Poor,white oak,40.7746953,-73.98461246
Alive,Poor,ginkgo,40.77124384,-73.96616643
Alive,Poor,American linden,40.77765267,-73.95681084
Alive,Poor,honeylocust,40.71664892,-74.00092538
Alive,Poor,ginkgo,40.80274853,-73.95166435
Alive,Poor,American linden,40.8462584,-73.9376691
Alive,Poor,ginkgo,40.80277244,-73.95172124
Alive,Poor,Japanese zelkova,40.71371399,-74.01154321
Alive,Poor,littleleaf linden,40.72259808,-74.00851076
Alive,Poor,white oak,40.72277011,-73.99506869
Alive,Poor,American linden,40.79743642,-73.93294898
Alive,Poor,littleleaf linden,40.73624726,-74.00514232
Alive,Poor,honeylocust,40.72140704,-74.01034138
Alive,Poor,pin oak,40.80201843,-73.93991016
Alive,Poor,London planetree,40.79607612,-73.92966385
Alive,Poor,littleleaf linden,40.79712055,-73.93754953
Alive,Poor,littleleaf linden,40.79634522,-73.93530643
Alive,Poor,silver maple,40.83952725,-73.93806944
Alive,Poor,red maple,40.85294485,-73.93546881
Alive,Poor,Callery pear,40.73994054,-73.9761523
Alive,Poor,Callery pear,40.73901342,-73.97682794
Alive,Poor,tree of heaven,40.78012522,-73.94996716
Alive,Poor,Japanese zelkova,40.79779173,-73.93424994
Alive,Poor,Japanese zelkova,40.83325324,-73.94567757
Alive,Poor,silver linden,40.80548692,-73.94229822
Alive,Poor,Chinese elm,40.77154017,-73.96686758
Alive,Poor,Japanese zelkova,40.71783707,-74.01064552
Alive,Poor,Japanese zelkova,40.72471427,-73.99573214
Alive,Poor,Chinese elm,40.78101949,-73.98315596
Alive,Poor,Japanese zelkova,40.70484103,-74.00810311
Alive,Poor,Callery pear,40.74608549,-73.97292728
Alive,Poor,Japanese zelkova,40.77066565,-73.99200949
Alive,Poor,Japanese zelkova,40.77058432,-73.99181658
Alive,Poor,ginkgo,40.85373712,-73.93583952
Alive,Poor,honeylocust,40.70559403,-74.006961
Alive,Poor,green ash,40.81525551,-73.94138754
Alive,Poor,green ash,40.84120768,-73.93808896
Alive,Poor,green ash,40.841254,-73.9382006
Alive,Poor,London planetree,40.79611132,-73.93250797
Alive,Poor,American linden,40.81298521,-73.94209107
Alive,Poor,American linden,40.81304993,-73.9422446
Alive,Poor,London planetree,40.78502388,-73.97931793
Alive,Poor,London planetree,40.83302054,-73.94621463
Alive,Poor,honeylocust,40.70553125,-74.00705075
Alive,Poor,Callery pear,40.79668511,-73.93208784
Alive,Poor,ginkgo,40.813615,-73.94358531
Alive,Poor,American linden,40.84191346,-73.93825022
Alive,Poor,American linden,40.77790045,-73.96296007
Alive,Poor,silver linden,40.80252006,-73.95112068
Alive,Poor,honeylocust,40.72140184,-74.01028552
Alive,Poor,Sophora,40.798077,-73.93684611
Alive,Poor,Sophora,40.80653075,-73.93838629
Alive,Poor,common hackberry,40.80136462,-73.96206352
Alive,Poor,honeylocust,40.79409134,-73.9397633
Alive,Poor,willow oak,40.71746416,-74.01588807
Alive,Poor,sweetgum,40.79890772,-73.934493
Alive,Poor,Sophora,40.7060115,-74.00420753
Alive,Poor,sweetgum,40.78485994,-73.98041033
Alive,Poor,London planetree,40.72362037,-73.99294915
Alive,Poor,London planetree,40.7263784,-74.00249749
Alive,Poor,Callery pear,40.84187984,-73.93817062
Alive,Poor,Callery pear,40.79768285,-73.93401944
Alive,Poor,London planetree,40.8329529,-73.94589742
Alive,Poor,kousa dogwood,40.70310221,-74.0112778
Alive,Poor,American linden,40.81274752,-73.94347458
Alive,Poor,ginkgo,40.81329907,-73.94478385
Alive,Poor,Sophora,40.83969294,-73.93846255
Alive,Poor,littleleaf linden,40.85307649,-73.93526445
Alive,Poor,littleleaf linden,40.72543152,-73.98983836
Alive,Poor,ginkgo,40.79723872,-73.93415853
Alive,Poor,American elm,40.84581083,-73.94145663
Alive,Poor,Sophora,40.82293264,-73.95405564
Alive,Poor,ginkgo,40.85358779,-73.93573299
Alive,Poor,London planetree,40.83347282,-73.94362727
Alive,Poor,northern red oak,40.70989181,-74.01585021
Alive,Poor,Callery pear,40.84157748,-73.94079127
Alive,Poor,northern red oak,40.79196888,-73.93950749
Alive,Poor,American elm,40.73691174,-74.00859519
Alive,Poor,sweetgum,40.80202212,-73.9320887
Alive,Poor,Japanese zelkova,40.79500495,-73.93501896
Alive,Poor,pin oak,40.84229632,-73.94212902
Alive,Poor,pin oak,40.76692616,-73.98755455
Alive,Poor,littleleaf linden,40.80865609,-73.94783246
Alive,Poor,littleleaf linden,40.73413433,-74.00288473
Alive,Poor,silver linden,40.72552836,-74.00320255
Alive,Poor,littleleaf linden,40.82851509,-73.95055987
Alive,Poor,ash,40.73691589,-74.00931975
Alive,Poor,swamp white oak,40.80279228,-73.94955721
Alive,Poor,Sophora,40.77258989,-73.96538052
Alive,Poor,London planetree,40.79207991,-73.9370957
Alive,Poor,European hornbeam,40.73872731,-73.98743008
Alive,Poor,Kentucky coffeetree,40.76107358,-73.99697774
Alive,Poor,Callery pear,40.83737552,-73.94321096
Alive,Poor,littleleaf linden,40.80855986,-73.9376697
Alive,Poor,American linden,40.84200204,-73.93845995
Alive,Poor,Sophora,40.84374716,-73.94247661
Alive,Poor,Sophora,40.70765283,-74.00666258
Alive,Poor,pin oak,40.83332808,-73.94562278
Alive,Poor,London planetree,40.81258295,-73.94334477
Alive,Poor,ginkgo,40.85369213,-73.93609725
Alive,Poor,Japanese zelkova,40.77054386,-73.9917206
Alive,Poor,Japanese zelkova,40.77494693,-73.98103664
Alive,Poor,London planetree,40.72630319,-74.00255987
Alive,Poor,littleleaf linden,40.74493548,-73.97406251
Alive,Poor,littleleaf linden,40.71538162,-74.0158509
Alive,Poor,Sophora,40.84326869,-73.9414715
Alive,Poor,littleleaf linden,40.81131204,-73.93669574
Alive,Poor,littleleaf linden,40.77799217,-73.96289323
Alive,Poor,littleleaf linden,40.80874845,-73.93811447
Alive,Poor,Sophora,40.84190565,-73.9415691
Alive,Poor,Sophora,40.84130315,-73.94014109
Alive,Poor,London planetree,40.80294619,-73.93651386
Alive,Poor,London planetree,40.83361577,-73.94371038
Alive,Poor,London planetree,40.79199939,-73.93715486
Alive,Poor,bald cypress,40.8238332,-73.95256205
Alive,Poor,littleleaf linden,40.75462648,-73.96587574
Alive,Poor,horse chestnut,40.85232658,-73.93848981
Alive,Poor,American linden,40.84132843,-73.94056239
Alive,Poor,littleleaf linden,40.81236047,-73.94255584
Alive,Poor,honeylocust,40.7457829,-73.97188165
Alive,Poor,Chinese elm,40.84445811,-73.94244025
Alive,Poor,willow oak,40.82939925,-73.94948744
Alive,Poor,Virginia pine,40.72554689,-73.97874137
Alive,Poor,northern red oak,40.81351372,-73.941064
Alive,Poor,Chinese elm,40.84084972,-73.94270109
Alive,Poor,London planetree,40.83108654,-73.94162362
Alive,Poor,American linden,40.81225503,-73.94256504
Alive,Poor,ginkgo,40.81326632,-73.94470612
Alive,Poor,American linden,40.71121804,-74.01581127
Alive,Poor,ginkgo,40.77723063,-73.94409724
Alive,Poor,Japanese zelkova,40.81019745,-73.93769983
Alive,Poor,Japanese zelkova,40.79508759,-73.93521304
Alive,Poor,ginkgo,40.72576559,-74.00300578
Alive,Poor,Japanese zelkova,40.80693001,-73.94197234
Alive,Poor,London planetree,40.83358356,-73.94363391
Alive,Poor,Japanese zelkova,40.79497328,-73.9349446
Alive,Poor,'Schubert' chokecherry,40.80913689,-73.94265117
Alive,Poor,Japanese tree lilac,40.74984616,-73.98133163
Alive,Poor,ginkgo,40.76685329,-73.9870999
Alive,Poor,ginkgo,40.77648365,-73.94822245
Alive,Poor,littleleaf linden,40.80305536,-73.95018301
Alive,Poor,Chinese elm,40.84079612,-73.94272239
Alive,Poor,tartar maple,40.8373403,-73.94427748
Alive,Poor,littleleaf linden,40.82936737,-73.95001823
Alive,Poor,littleleaf linden,40.78746852,-73.98045325
Alive,Poor,littleleaf linden,40.80852588,-73.93758958
Alive,Poor,littleleaf linden,40.84006145,-73.94270627
Alive,Poor,silver linden,40.84292437,-73.94029456
Alive,Poor,silver linden,40.83364655,-73.94404257
Alive,Poor,Callery pear,40.77808377,-73.94640636
Alive,Poor,littleleaf linden,40.80871715,-73.93804066
Alive,Poor,littleleaf linden,40.79455361,-73.93395906
Alive,Poor,Callery pear,40.7080232,-74.00365709
Alive,Poor,Callery pear,40.7857049,-73.98003051
Alive,Poor,cherry,40.79580012,-73.93297194
